0,0.000199307245460348,0
0.02000200020002,0.000199311665982981,-1.95668362879619e-08
0.04000400040004,0.000199324928601415,-3.9138402757279e-08
0.06000600060006,0.000199347036467874,-5.8719432393567e-08
0.08000800080008,0.000199377994838142,-7.83146637940648e-08
0.1000100010001,0.000199417811074673,-9.79288439812059e-08
0.12001200120012,0.000199466494650955,-1.17566731225517e-07
0.14001400140014,0.000199524057157129,-1.37233097880978e-07
0.16001600160016,0.000199590512306866,-1.56932733236005e-07
0.18001800180018,0.000199665875945518,-1.76670446383231e-07
0.2000200020002,0.000199750166059544,-1.96451069111316e-07
0.22002200220022,0.000199843402787221,-2.16279458822035e-07
0.24002400240024,0.000199945608430663,-2.36160501475949e-07
0.26002600260026,0.000200056807469145,-2.56099114570015e-07
0.28002800280028,0.000200177026573762,-2.76100250150551e-07
0.3000300030003,0.00020030629462343,-2.96168897865023e-07
0.32003200320032,0.000200444642722253,-3.16310088056206e-07
0.34003400340034,0.000200592104218266,-3.36528894902347e-07
0.36003600360036,0.000200748714723587,-3.56830439607026e-07
0.38003800380038,0.000200914512135998,-3.77219893642526e-07
0.4000400040004,0.000201089536661969,-3.97702482050601e-07
0.42004200420042,0.000201273830841168,-4.18283486804644e-07
0.44004400440044,0.000201467439572468,-4.38968250237384e-07
0.46004600460046,0.000201670410141501,-4.59762178538335e-07
0.48004800480048,0.000201882792249765,-4.80670745325379e-07
0.5000500050005,0.000202104638045346,-5.01699495294992e-07
0.52005200520052,0.000202336002155268,-5.22854047955763e-07
0.54005400540054,0.000202576941719522,-5.44140101450037e-07
0.56005600560056,0.000202827516426809,-5.6556343646866e-07
0.58005800580058,0.000203087788552041,-5.87129920263994e-07
0.6000600060006,0.000203357822995645,-6.08845510766561e-07
0.62006200620062,0.000203637687324714,-6.3071626081088e-07
0.64006400640064,0.000203927451816061,-6.52748322476266e-07
0.66006600660066,0.000204227189501219,-6.74947951548591e-07
0.68006800680068,0.000204536976213453,-6.97321512109268e-07
0.7000700070007,0.000204856890636834,-7.1987548125794e-07
0.72007200720072,0.000205187014357433,-7.42616453975657e-07
0.74007400740074,0.000205527431916712,-7.65551148135598e-07
