Frequenza_Hz,Damping_xi,omega0,A,Rh,Rl
4.50045557426756,0.0136754000056167,28.2771963398524,5.08094276975685,5.97796876013341e-10,-7.01431687554539e-16
28.2228222872409,0.0102943805597895,177.329222322333,5.0413343005256,9.72414584254633e-09,3.97941968260191e-14
79.0479035603558,0.00976861605750008,496.672626213776,6.04344918147957,9.11023784585794e-07,4.13984694432995e-12
154.935486652468,0.0101340866075899,973.488373295506,7.18945625357264,7.75754882803389e-06,5.00275841611079e-11
